customer_id,signup_date,city,age,gender,acquisition_channel
1801,2024-10-31,Jaipur,49,M,Paid Ads
1802,2026-05-05,Pune,64,M,Paid Ads
1803,2025-03-02,Patna,35,F,Organic
1804,2024-07-13,Pune,40,F,Organic
1805,2025-04-15,Bangalore,61,M,Social Media
1806,2026-04-08,Hyderabad,53,M,Organic
1807,2024-05-25,Ahmedabad,22,M,Organic
1808,2026-02-19,Hyderabad,50,M,Paid Ads
1809,2024-09-18,Pune,33,M,Email
1810,2024-08-27,Chennai,32,F,Referral
1811,2024-09-22,Chennai,50,F,Social Media
1812,2025-06-08,Kolkata,20,F,Email
1813,2026-05-25,Pune,60,F,Organic
1814,2024-03-04,Jaipur,31,F,Referral
1815,2024-02-14,Ahmedabad,27,M,Organic
1816,2024-05-06,Ahmedabad,53,M,Referral
1817,2024-03-11,Jaipur,50,M,Organic
1818,2025-02-15,Ahmedabad,59,M,Referral
1819,2024-11-23,Patna,33,M,Referral
1820,2025-10-09,Kolkata,44,F,Email
1821,2024-02-17,Kolkata,19,M,Paid Ads
1822,2026-02-12,Bangalore,30,M,Paid Ads
1823,2026-04-27,Chennai,39,F,Organic
1824,2025-03-25,Kolkata,28,F,Organic
1825,2025-04-14,Bangalore,60,F,Organic
1826,2026-01-20,Bangalore,41,M,Organic
1827,2025-01-15,Ahmedabad,34,F,Organic
1828,2025-09-22,Bangalore,49,F,Paid Ads
1829,2025-04-07,Mumbai,26,M,Paid Ads
1830,2025-12-05,Ahmedabad,47,F,Organic
1831,2024-04-23,Chennai,38,M,Paid Ads
1832,2024-04-03,Jaipur,27,M,Paid Ads
1833,2024-09-02,Ahmedabad,37,M,Social Media
1834,2025-11-13,Bangalore,26,F,Social Media
1835,2025-10-07,Kolkata,21,F,Social Media
1836,2026-01-22,Kolkata,64,F,Social Media
1837,2025-12-22,Kolkata,32,M,Paid Ads
1838,2024-11-12,Mumbai,36,M,Organic
1839,2025-06-12,Pune,43,M,Paid Ads
1840,2024-08-11,Pune,35,M,Email
1841,2025-04-30,Mumbai,50,M,Social Media
1842,2025-05-11,Chennai,50,M,Paid Ads
1843,2025-06-20,Pune,20,F,Paid Ads
1844,2025-09-11,Bangalore,52,M,Social Media
1845,2024-07-22,Kolkata,24,F,Paid Ads
1846,2025-07-29,Bangalore,41,M,Email
1847,2026-03-10,Mumbai,42,F,Paid Ads
1848,2026-05-22,Hyderabad,25,F,Email
1849,2024-06-13,Patna,33,F,Paid Ads
1850,2025-05-10,Kolkata,31,M,Paid Ads
1851,2025-01-10,Pune,24,F,Paid Ads
1852,2025-12-25,Pune,37,M,Organic
1853,2024-07-09,Bangalore,43,F,Social Media
1854,2025-02-19,Mumbai,47,M,Organic
1855,2025-11-29,Chennai,50,M,Email
1856,2025-01-20,Chennai,51,M,Referral
1857,2024-08-06,Jaipur,53,M,Organic
1858,2024-05-30,Delhi,40,F,Organic
1859,2024-03-19,Mumbai,19,F,Organic
1860,2025-03-26,Hyderabad,20,M,Paid Ads
1861,2025-08-19,Jaipur,53,M,Paid Ads
1862,2025-10-11,Delhi,61,M,Referral
1863,2025-01-20,Mumbai,53,M,Organic
1864,2024-09-05,Kolkata,47,F,Paid Ads
1865,2025-05-23,Kolkata,49,M,Social Media
1866,2025-04-30,Patna,44,F,Social Media
1867,2024-10-21,Ahmedabad,24,M,Email
1868,2024-09-04,Chennai,20,M,Organic
1869,2026-02-13,Hyderabad,54,F,Organic
1870,2026-03-10,Delhi,23,F,Organic
1871,2025-12-26,Jaipur,38,M,Email
1872,2026-02-13,Kolkata,59,M,Referral
1873,2025-04-24,Patna,31,M,Organic
1874,2026-02-11,Hyderabad,55,M,Paid Ads
1875,2024-02-06,Delhi,58,F,Email
1876,2024-05-19,Chennai,20,M,Paid Ads
1877,2025-09-02,Hyderabad,29,M,Organic
1878,2026-02-24,Pune,51,F,Paid Ads
1879,2025-12-11,Hyderabad,21,M,Referral
1880,2025-01-08,Mumbai,29,F,Email
1881,2024-11-30,Chennai,25,F,Paid Ads
1882,2025-07-02,Pune,29,M,Paid Ads
1883,2024-03-16,Mumbai,28,M,Organic
1884,2024-03-19,Delhi,38,M,Email
1885,2025-03-13,Jaipur,46,F,Paid Ads
1886,2026-02-07,Bangalore,38,M,Email
1887,2026-01-01,Patna,47,M,Social Media
1888,2025-03-19,Delhi,24,F,Organic
1889,2026-04-13,Chennai,55,F,Organic
1890,2024-01-13,Hyderabad,61,F,Social Media
1891,2024-06-15,Ahmedabad,23,M,Referral
1892,2025-10-31,Delhi,41,M,Paid Ads
1893,2024-07-27,Mumbai,38,F,Paid Ads
1894,2025-02-14,Pune,56,F,Paid Ads
1895,2025-07-22,Kolkata,45,M,Organic
1896,2025-09-18,Delhi,59,M,Organic
1897,2025-07-22,Mumbai,59,M,Organic
1898,2024-03-11,Bangalore,28,F,Email
1899,2025-09-14,Pune,57,F,Email
1900,2024-03-20,Jaipur,24,F,Paid Ads
1901,2026-05-22,Delhi,35,F,Organic
1902,2024-10-29,Pune,37,M,Paid Ads
1903,2025-07-17,Delhi,35,F,Paid Ads
1904,2026-05-09,Kolkata,47,F,Paid Ads
1905,2025-03-24,Hyderabad,28,F,Social Media
1906,2024-04-24,Ahmedabad,50,F,Referral
1907,2025-08-23,Bangalore,21,M,Email
1908,2026-02-22,Bangalore,47,M,Paid Ads
1909,2025-11-30,Bangalore,33,M,Paid Ads
1910,2026-05-04,Kolkata,25,F,Organic
1911,2025-03-10,Jaipur,43,F,Paid Ads
1912,2024-07-03,Bangalore,46,F,Organic
1913,2024-07-18,Pune,29,M,Social Media
1914,2024-05-30,Bangalore,35,F,Paid Ads
1915,2025-09-03,Ahmedabad,19,M,Organic
1916,2025-08-02,Kolkata,43,F,Referral
1917,2025-06-10,Mumbai,57,M,Email
1918,2026-05-16,Hyderabad,32,F,Social Media
1919,2025-07-21,Mumbai,27,M,Email
1920,2024-08-12,Pune,63,M,Paid Ads
1921,2024-11-05,Kolkata,24,M,Email
1922,2026-03-01,Ahmedabad,32,F,Organic
1923,2025-09-15,Kolkata,18,M,Organic
1924,2026-02-15,Patna,54,M,Social Media
1925,2024-03-03,Mumbai,62,M,Organic
1926,2024-03-11,Patna,57,F,Organic
1927,2024-03-01,Ahmedabad,47,M,Email
1928,2024-07-31,Delhi,33,F,Email
1929,2025-06-01,Pune,61,M,Paid Ads
1930,2026-01-05,Pune,50,F,Organic
1931,2026-03-17,Mumbai,45,M,Email
1932,2025-12-10,Patna,63,F,Organic
1933,2024-08-19,Kolkata,62,M,Referral
1934,2026-03-11,Delhi,59,F,Paid Ads
1935,2024-08-05,Ahmedabad,24,F,Email
1936,2025-05-24,Delhi,27,F,Organic
1937,2025-05-09,Ahmedabad,32,F,Organic
1938,2024-09-09,Delhi,27,F,Paid Ads
1939,2025-09-02,Mumbai,35,M,Organic
1940,2025-04-09,Kolkata,40,F,Paid Ads
1941,2025-06-06,Mumbai,20,M,Referral
1942,2026-02-27,Delhi,60,F,Social Media
1943,2026-03-02,Patna,51,M,Email
1944,2026-04-06,Ahmedabad,58,F,Organic
1945,2026-01-30,Pune,45,M,Organic
1946,2026-05-24,Chennai,22,F,Organic
1947,2025-04-10,Pune,49,F,Paid Ads
1948,2026-01-07,Pune,44,F,Social Media
1949,2024-01-26,Delhi,56,M,Organic
1950,2025-07-26,Chennai,40,M,Paid Ads
1951,2025-05-29,Pune,26,F,Referral
1952,2024-06-19,Hyderabad,41,F,Organic
1953,2025-10-09,Delhi,64,M,Paid Ads
1954,2025-04-22,Bangalore,60,F,Paid Ads
1955,2024-02-11,Bangalore,43,F,Referral
1956,2026-01-07,Delhi,32,F,Paid Ads
1957,2025-02-16,Jaipur,47,M,Paid Ads
1958,2024-12-19,Chennai,39,M,Referral
1959,2024-03-20,Kolkata,29,M,Paid Ads
1960,2026-01-16,Ahmedabad,48,M,Social Media
1961,2024-09-21,Pune,37,M,Organic
1962,2026-03-25,Kolkata,54,M,Paid Ads
1963,2025-08-13,Jaipur,54,M,Social Media
1964,2024-08-17,Ahmedabad,35,F,Organic
1965,2025-01-11,Jaipur,37,M,Email
1966,2024-02-19,Ahmedabad,24,M,Organic
1967,2024-06-19,Patna,51,M,Email
1968,2024-10-23,Patna,49,F,Paid Ads
1969,2024-01-30,Jaipur,22,F,Paid Ads
1970,2025-11-16,Patna,44,M,Social Media
1971,2025-05-02,Jaipur,25,M,Organic
1972,2025-10-12,Bangalore,31,M,Organic
1973,2024-08-23,Kolkata,26,F,Organic
1974,2025-10-03,Patna,48,F,Paid Ads
1975,2024-11-12,Kolkata,60,M,Organic
1976,2025-09-29,Hyderabad,50,F,Organic
1977,2026-02-18,Pune,46,F,Email
1978,2026-01-02,Ahmedabad,61,M,Paid Ads
1979,2024-04-06,Bangalore,18,F,Email
1980,2024-08-02,Jaipur,45,F,Social Media
1981,2026-03-16,Patna,40,F,Organic
1982,2024-11-18,Patna,42,M,Social Media
1983,2026-05-21,Chennai,35,M,Paid Ads
1984,2025-05-19,Jaipur,36,F,Paid Ads
1985,2026-01-13,Pune,20,M,Email
1986,2026-03-27,Bangalore,57,F,Organic
1987,2025-08-08,Delhi,55,F,Organic
1988,2025-05-02,Patna,61,F,Organic
1989,2024-09-26,Jaipur,40,F,Paid Ads
1990,2025-12-15,Patna,40,F,Email
1991,2026-04-08,Kolkata,36,M,Social Media
1992,2025-06-15,Patna,59,M,Social Media
1993,2026-04-28,Mumbai,34,F,Organic
1994,2025-07-04,Bangalore,53,M,Email
1995,2025-02-14,Mumbai,35,M,Organic
1996,2026-01-22,Hyderabad,34,M,Social Media
1997,2024-10-25,Hyderabad,21,F,Social Media
1998,2025-01-17,Bangalore,29,M,Email
1999,2025-03-09,Hyderabad,21,M,Paid Ads
2000,2026-05-16,Patna,35,M,Organic
2001,2025-04-08,Pune,35,F,Paid Ads
2002,2024-12-15,Delhi,52,M,Organic
2003,2025-04-07,Patna,49,F,Paid Ads
2004,2025-03-24,Chennai,41,F,Paid Ads
2005,2024-11-17,Mumbai,44,F,Paid Ads
2006,2026-01-29,Kolkata,18,F,Organic
2007,2025-05-07,Pune,27,M,Organic
2008,2026-01-15,Mumbai,56,F,Paid Ads
2009,2025-06-25,Chennai,63,F,Organic
2010,2026-05-20,Chennai,56,F,Social Media
2011,2025-02-28,Jaipur,25,M,Referral
2012,2025-03-23,Chennai,24,F,Paid Ads
2013,2024-07-08,Ahmedabad,26,M,Social Media
2014,2026-04-23,Delhi,52,M,Referral
2015,2025-08-12,Bangalore,47,M,Social Media
2016,2025-09-04,Kolkata,42,M,Social Media
2017,2025-06-20,Kolkata,31,F,Referral
2018,2024-08-15,Patna,37,F,Organic
2019,2025-03-27,Bangalore,32,M,Paid Ads
2020,2024-03-06,Jaipur,48,F,Paid Ads
2021,2025-03-22,Mumbai,59,F,Paid Ads
2022,2024-05-02,Ahmedabad,35,M,Email
2023,2025-06-22,Mumbai,61,M,Social Media
2024,2025-11-18,Pune,58,M,Email
2025,2025-02-02,Jaipur,56,F,Referral
2026,2026-01-14,Ahmedabad,55,F,Social Media
2027,2024-11-28,Delhi,51,F,Email
2028,2024-11-09,Patna,54,M,Paid Ads
2029,2026-04-16,Bangalore,39,M,Referral
2030,2025-02-25,Patna,29,M,Paid Ads
2031,2026-05-23,Kolkata,30,F,Paid Ads
2032,2025-02-25,Delhi,56,F,Email
2033,2024-08-01,Chennai,36,M,Paid Ads
2034,2024-06-18,Pune,44,F,Paid Ads
2035,2025-01-06,Pune,55,F,Social Media
2036,2025-01-11,Chennai,20,F,Paid Ads
2037,2024-03-19,Patna,52,M,Organic
2038,2026-04-04,Delhi,57,F,Organic
2039,2024-12-16,Ahmedabad,30,M,Paid Ads
2040,2024-12-27,Jaipur,57,M,Organic
2041,2024-03-22,Mumbai,19,F,Organic
2042,2024-06-04,Kolkata,45,M,Referral
2043,2025-10-04,Kolkata,64,F,Organic
2044,2025-05-28,Patna,29,F,Email
2045,2026-01-03,Mumbai,56,F,Organic
2046,2024-06-05,Patna,62,F,Referral
2047,2024-08-01,Ahmedabad,50,M,Paid Ads
2048,2024-01-09,Hyderabad,62,M,Organic
2049,2026-05-04,Pune,43,M,Referral
2050,2024-09-02,Delhi,27,M,Referral
2051,2025-09-24,Patna,25,M,Organic
2052,2026-01-08,Delhi,62,M,Paid Ads
2053,2026-01-11,Chennai,49,F,Referral
2054,2024-11-05,Delhi,33,M,Paid Ads
2055,2025-03-22,Patna,34,F,Paid Ads
2056,2025-05-13,Delhi,40,M,Organic
2057,2025-03-19,Mumbai,19,F,Social Media
2058,2024-04-01,Pune,32,M,Referral
2059,2024-05-18,Delhi,54,M,Email
2060,2024-12-26,Mumbai,64,M,Organic
2061,2026-04-11,Hyderabad,54,M,Paid Ads
2062,2024-02-27,Jaipur,27,M,Organic
2063,2024-09-28,Hyderabad,61,F,Email
2064,2025-10-11,Kolkata,55,F,Organic
2065,2024-09-30,Kolkata,47,F,Referral
2066,2024-02-26,Pune,22,M,Referral
2067,2025-09-08,Kolkata,62,M,Email
2068,2026-02-08,Patna,47,M,Organic
2069,2024-10-16,Jaipur,24,M,Organic
2070,2025-03-25,Jaipur,55,M,Paid Ads
2071,2024-02-28,Delhi,32,F,Paid Ads
2072,2024-01-15,Patna,36,M,Email
2073,2025-04-08,Hyderabad,56,F,Social Media
2074,2024-06-15,Jaipur,46,M,Social Media
2075,2025-06-04,Hyderabad,28,F,Email
2076,2025-03-18,Kolkata,48,F,Paid Ads
2077,2025-12-06,Mumbai,53,F,Email
2078,2026-04-23,Bangalore,18,M,Paid Ads
2079,2026-03-25,Bangalore,45,F,Social Media
2080,2026-02-06,Patna,55,F,Referral
2081,2024-07-27,Bangalore,19,F,Email
2082,2026-02-22,Pune,27,M,Organic
2083,2025-12-28,Patna,55,M,Social Media
2084,2025-02-27,Delhi,29,M,Paid Ads
2085,2024-10-26,Mumbai,64,F,Social Media
2086,2024-06-23,Patna,27,M,Referral
2087,2025-05-28,Hyderabad,38,M,Referral
2088,2024-09-09,Pune,61,M,Organic
2089,2025-12-13,Kolkata,32,M,Referral
2090,2025-02-03,Bangalore,54,M,Organic
2091,2024-10-16,Chennai,30,F,Paid Ads
2092,2024-01-22,Chennai,38,M,Social Media
2093,2025-06-07,Bangalore,43,M,Organic
2094,2025-04-03,Patna,63,F,Social Media
2095,2024-10-27,Patna,50,M,Referral
2096,2024-09-29,Hyderabad,38,M,Organic
2097,2025-09-21,Hyderabad,38,M,Email
2098,2025-10-26,Chennai,63,F,Paid Ads
2099,2026-03-11,Pune,26,F,Organic
2100,2025-05-24,Bangalore,46,M,Email
2101,2024-05-14,Delhi,62,F,Organic
2102,2025-09-14,Jaipur,40,M,Paid Ads
2103,2024-05-28,Chennai,55,F,Organic
2104,2024-10-14,Ahmedabad,31,F,Social Media
2105,2024-08-06,Pune,44,F,Organic
2106,2026-01-11,Jaipur,60,M,Email
2107,2025-05-17,Jaipur,46,F,Referral
2108,2025-01-20,Pune,53,F,Organic
2109,2024-01-11,Bangalore,19,M,Referral
2110,2025-02-09,Pune,18,M,Organic
2111,2025-08-18,Chennai,42,F,Organic
2112,2024-12-31,Hyderabad,23,F,Email
2113,2025-11-24,Bangalore,35,F,Email
2114,2025-02-18,Ahmedabad,54,F,Paid Ads
2115,2025-05-27,Ahmedabad,37,F,Referral
2116,2025-04-14,Hyderabad,18,F,Organic
2117,2024-01-18,Patna,58,M,Organic
2118,2025-02-10,Bangalore,28,M,Organic
2119,2025-07-12,Hyderabad,62,M,Social Media
2120,2025-01-02,Patna,27,M,Email
2121,2024-04-06,Hyderabad,33,M,Organic
2122,2024-07-02,Delhi,32,M,Organic
2123,2025-12-23,Patna,28,M,Email
2124,2025-04-21,Jaipur,21,F,Paid Ads
2125,2024-09-05,Jaipur,27,M,Organic
2126,2025-09-21,Mumbai,58,F,Paid Ads
2127,2026-02-19,Patna,56,F,Social Media
2128,2025-04-28,Bangalore,43,F,Organic
2129,2024-07-01,Kolkata,19,M,Social Media
2130,2025-04-03,Jaipur,21,F,Paid Ads
2131,2025-07-24,Bangalore,49,F,Referral
2132,2024-12-09,Patna,52,M,Paid Ads
2133,2024-12-06,Kolkata,42,F,Paid Ads
2134,2024-07-26,Patna,22,M,Organic
2135,2026-01-12,Chennai,60,M,Email
2136,2024-08-25,Patna,53,M,Organic
2137,2025-12-07,Ahmedabad,35,M,Paid Ads
2138,2025-08-03,Bangalore,39,M,Organic
2139,2025-10-07,Ahmedabad,61,F,Referral
2140,2026-05-03,Mumbai,43,M,Paid Ads
2141,2026-01-01,Ahmedabad,48,M,Organic
2142,2026-04-15,Delhi,54,F,Organic
2143,2024-12-05,Pune,31,M,Social Media
2144,2025-01-19,Mumbai,56,M,Organic
2145,2024-05-07,Patna,19,F,Organic
2146,2026-03-27,Kolkata,54,F,Email
2147,2025-11-24,Ahmedabad,46,M,Paid Ads
2148,2026-03-31,Mumbai,52,F,Referral
2149,2025-07-16,Delhi,49,F,Social Media
2150,2024-05-01,Hyderabad,62,M,Organic
2151,2026-05-26,Kolkata,53,F,Organic
2152,2024-06-23,Pune,46,M,Referral
2153,2024-04-05,Patna,32,F,Paid Ads
2154,2026-04-30,Kolkata,32,M,Paid Ads
2155,2026-02-24,Patna,61,F,Social Media
2156,2024-11-10,Pune,20,F,Paid Ads
2157,2026-04-13,Ahmedabad,55,F,Organic
2158,2024-08-20,Jaipur,37,M,Email
2159,2024-09-12,Patna,55,M,Organic
2160,2025-05-24,Ahmedabad,50,M,Social Media
2161,2026-03-19,Chennai,61,M,Email
2162,2025-11-17,Patna,22,F,Social Media
2163,2024-06-29,Chennai,49,M,Email
2164,2024-11-15,Bangalore,29,M,Email
2165,2026-01-29,Pune,47,M,Organic
2166,2024-05-21,Chennai,20,F,Referral
2167,2026-03-03,Pune,30,M,Social Media
2168,2025-11-23,Ahmedabad,40,F,Organic
2169,2024-03-27,Ahmedabad,58,M,Referral
2170,2025-12-05,Jaipur,64,M,Social Media
2171,2024-07-23,Kolkata,63,M,Paid Ads
2172,2026-03-08,Chennai,27,M,Email
2173,2025-10-07,Bangalore,42,M,Email
2174,2025-12-10,Bangalore,23,M,Referral
2175,2026-05-26,Jaipur,20,M,Paid Ads
2176,2024-03-30,Mumbai,23,M,Email
2177,2026-05-18,Hyderabad,59,M,Email
2178,2025-12-19,Patna,28,F,Referral
2179,2025-04-23,Jaipur,38,M,Referral
2180,2024-02-03,Hyderabad,61,M,Social Media
2181,2025-09-07,Chennai,60,F,Email
2182,2025-01-30,Jaipur,25,F,Social Media
2183,2024-01-05,Ahmedabad,37,M,Email
2184,2024-12-04,Chennai,28,F,Email
2185,2024-04-23,Jaipur,40,M,Social Media
2186,2024-03-11,Jaipur,44,M,Paid Ads
2187,2025-10-20,Jaipur,59,F,Email
2188,2025-06-19,Bangalore,50,F,Paid Ads
2189,2024-04-09,Ahmedabad,64,M,Social Media
2190,2026-04-20,Chennai,49,F,Organic
2191,2024-04-03,Kolkata,45,M,Organic
2192,2024-04-17,Delhi,22,M,Organic
2193,2026-01-03,Chennai,50,F,Paid Ads
2194,2024-02-19,Bangalore,35,M,Organic
2195,2025-03-21,Bangalore,33,F,Email
2196,2025-09-27,Jaipur,18,M,Organic
2197,2024-10-06,Patna,23,M,Email
2198,2024-07-29,Delhi,41,F,Referral
2199,2025-10-15,Bangalore,45,M,Organic
2200,2025-08-04,Kolkata,46,F,Organic
2201,2025-08-17,Pune,23,M,Paid Ads
2202,2025-11-27,Patna,31,F,Paid Ads
2203,2025-08-09,Chennai,24,F,Organic
2204,2025-08-06,Kolkata,38,F,Paid Ads
2205,2024-05-04,Jaipur,26,M,Organic
2206,2026-04-17,Kolkata,30,M,Social Media
2207,2024-07-25,Hyderabad,52,F,Paid Ads
2208,2025-06-24,Chennai,23,M,Paid Ads
2209,2024-07-03,Hyderabad,36,F,Organic
2210,2024-10-04,Hyderabad,29,M,Referral
2211,2026-04-14,Mumbai,47,M,Paid Ads
2212,2025-09-02,Jaipur,45,M,Referral
2213,2026-04-01,Patna,30,M,Paid Ads
2214,2024-07-16,Kolkata,33,M,Social Media
2215,2024-12-11,Pune,53,F,Social Media
2216,2024-01-06,Pune,46,M,Organic
2217,2024-02-05,Bangalore,48,F,Organic
2218,2025-04-08,Jaipur,27,F,Organic
2219,2025-12-20,Hyderabad,19,F,Organic
2220,2026-04-25,Jaipur,48,F,Email
2221,2025-10-20,Jaipur,20,F,Referral
2222,2026-04-06,Kolkata,18,M,Organic
2223,2025-08-12,Kolkata,35,F,Paid Ads
2224,2024-12-22,Bangalore,18,F,Paid Ads
2225,2025-01-19,Patna,23,F,Paid Ads
2226,2025-12-16,Hyderabad,45,F,Social Media
2227,2025-06-21,Jaipur,57,F,Paid Ads
2228,2024-08-28,Kolkata,56,M,Email
2229,2025-03-04,Delhi,39,M,Social Media
2230,2024-10-19,Ahmedabad,38,M,Social Media
2231,2024-06-24,Delhi,19,M,Paid Ads
2232,2024-02-20,Patna,47,F,Paid Ads
2233,2025-10-13,Pune,48,M,Paid Ads
2234,2024-01-25,Bangalore,57,F,Referral
2235,2025-01-08,Mumbai,56,M,Referral
2236,2024-11-16,Bangalore,62,F,Social Media
2237,2024-04-14,Jaipur,55,F,Referral
2238,2024-06-05,Delhi,49,M,Organic
2239,2024-02-22,Hyderabad,20,M,Referral
2240,2025-11-24,Pune,30,M,Organic
2241,2024-03-16,Jaipur,52,M,Paid Ads
2242,2025-01-15,Kolkata,39,F,Organic
2243,2024-03-09,Jaipur,20,F,Referral
2244,2025-09-16,Jaipur,22,M,Paid Ads
2245,2025-11-12,Bangalore,25,F,Paid Ads
2246,2024-12-30,Ahmedabad,33,M,Organic
2247,2026-04-18,Chennai,62,F,Organic
2248,2024-12-03,Chennai,49,M,Email
2249,2024-03-28,Jaipur,61,M,Organic
2250,2024-08-05,Jaipur,30,M,Social Media
2251,2026-02-21,Mumbai,32,F,Organic
2252,2025-03-25,Chennai,39,M,Paid Ads
2253,2024-12-29,Bangalore,35,M,Organic
2254,2025-05-10,Hyderabad,43,F,Organic
2255,2025-05-13,Pune,52,F,Organic
2256,2025-01-03,Kolkata,40,M,Social Media
2257,2025-04-13,Patna,50,M,Email
2258,2024-08-10,Delhi,60,M,Social Media
2259,2026-03-20,Patna,37,F,Referral
2260,2024-12-09,Patna,30,F,Email
2261,2025-10-04,Pune,50,F,Email
2262,2025-04-11,Chennai,50,M,Social Media
2263,2025-03-03,Ahmedabad,36,F,Organic
2264,2024-04-04,Jaipur,54,M,Paid Ads
2265,2026-05-14,Hyderabad,27,M,Organic
2266,2024-09-29,Kolkata,44,M,Email
2267,2025-10-25,Patna,47,M,Paid Ads
2268,2026-05-13,Patna,33,F,Social Media
2269,2026-02-08,Pune,29,M,Organic
2270,2024-03-13,Patna,60,F,Paid Ads
2271,2025-06-19,Patna,58,F,Paid Ads
2272,2025-08-15,Ahmedabad,42,F,Organic
2273,2026-03-25,Jaipur,55,F,Paid Ads
2274,2025-05-10,Chennai,50,F,Email
2275,2025-10-08,Ahmedabad,62,F,Email
2276,2025-09-26,Jaipur,43,M,Email
2277,2024-08-19,Ahmedabad,24,M,Paid Ads
2278,2025-04-10,Hyderabad,41,M,Organic
2279,2025-08-07,Kolkata,49,M,Organic
2280,2024-10-12,Chennai,41,F,Social Media
2281,2026-04-15,Kolkata,42,F,Paid Ads
2282,2026-01-05,Patna,63,M,Organic
2283,2025-01-09,Hyderabad,52,M,Social Media
2284,2024-12-16,Hyderabad,59,M,Paid Ads
2285,2025-04-12,Kolkata,45,F,Organic
2286,2024-08-12,Delhi,48,M,Social Media
2287,2025-12-20,Ahmedabad,47,F,Paid Ads
2288,2024-03-30,Pune,48,M,Referral
2289,2026-05-23,Jaipur,46,F,Paid Ads
2290,2025-10-03,Bangalore,19,M,Referral
2291,2025-10-09,Ahmedabad,39,M,Social Media
2292,2026-05-15,Chennai,43,M,Paid Ads
2293,2026-04-03,Hyderabad,19,M,Organic
2294,2024-07-27,Chennai,54,M,Email
2295,2025-08-26,Chennai,31,F,Paid Ads
2296,2025-01-12,Bangalore,52,M,Organic
2297,2025-01-31,Delhi,20,M,Organic
2298,2024-11-11,Ahmedabad,45,M,Referral
2299,2025-05-28,Patna,27,M,Email
2300,2024-05-02,Ahmedabad,39,F,Paid Ads
2301,2025-11-29,Jaipur,49,F,Organic
2302,2025-07-30,Ahmedabad,21,F,Organic
2303,2024-05-23,Ahmedabad,52,M,Organic
2304,2026-04-12,Patna,50,F,Paid Ads
2305,2024-10-22,Kolkata,34,M,Email
2306,2024-03-21,Jaipur,39,M,Organic
2307,2025-02-21,Mumbai,29,F,Organic
2308,2025-08-08,Ahmedabad,40,M,Paid Ads
2309,2024-03-02,Patna,47,F,Social Media
2310,2024-04-23,Kolkata,34,M,Organic
2311,2024-10-19,Ahmedabad,41,M,Organic
2312,2026-05-18,Patna,54,F,Organic
2313,2024-12-03,Pune,57,M,Social Media
2314,2026-01-14,Mumbai,41,M,Organic
2315,2024-11-20,Kolkata,60,M,Organic
2316,2025-06-01,Pune,40,F,Social Media
2317,2025-04-15,Jaipur,59,F,Organic
2318,2024-01-24,Bangalore,45,F,Paid Ads
2319,2024-11-25,Chennai,45,F,Organic
2320,2024-10-22,Ahmedabad,62,F,Referral
2321,2024-07-01,Pune,53,M,Email
2322,2026-01-13,Ahmedabad,47,F,Paid Ads
2323,2025-01-11,Chennai,43,F,Organic
2324,2024-11-13,Pune,57,F,Organic
2325,2025-09-08,Kolkata,45,F,Organic
2326,2025-01-06,Ahmedabad,55,M,Social Media
2327,2026-05-07,Jaipur,42,M,Referral
2328,2025-05-14,Jaipur,20,M,Paid Ads
2329,2025-03-15,Delhi,37,F,Organic
2330,2025-08-14,Chennai,57,F,Social Media
2331,2025-12-25,Kolkata,24,M,Organic
2332,2026-04-08,Bangalore,26,M,Email
2333,2025-07-12,Ahmedabad,62,M,Email
2334,2025-04-24,Bangalore,61,F,Referral
2335,2025-02-10,Ahmedabad,32,M,Paid Ads
2336,2025-07-12,Patna,21,F,Paid Ads
2337,2026-03-07,Ahmedabad,38,F,Referral
2338,2026-02-11,Hyderabad,27,M,Paid Ads
2339,2025-12-24,Kolkata,54,M,Social Media
2340,2024-06-02,Bangalore,19,M,Organic
2341,2025-12-30,Chennai,57,F,Social Media
2342,2025-05-12,Ahmedabad,19,M,Social Media
2343,2024-11-11,Ahmedabad,50,F,Email
2344,2025-07-29,Hyderabad,25,F,Organic
2345,2025-05-01,Pune,64,F,Email
2346,2025-10-05,Pune,62,M,Referral
2347,2024-03-12,Kolkata,60,M,Paid Ads
2348,2026-05-23,Pune,49,M,Social Media
2349,2024-12-09,Jaipur,59,M,Paid Ads
2350,2024-08-14,Hyderabad,52,F,Social Media
2351,2024-01-26,Pune,37,F,Referral
2352,2025-02-09,Ahmedabad,63,M,Email
2353,2026-05-09,Kolkata,28,F,Email
2354,2025-10-10,Ahmedabad,52,M,Email
2355,2025-04-03,Bangalore,54,F,Paid Ads
2356,2024-08-24,Kolkata,49,F,Referral
2357,2024-10-31,Delhi,50,M,Paid Ads
2358,2025-05-27,Bangalore,33,F,Paid Ads
2359,2024-12-23,Chennai,46,F,Referral
2360,2025-08-13,Pune,22,F,Organic
2361,2025-01-16,Hyderabad,30,F,Paid Ads
2362,2026-02-14,Hyderabad,63,F,Paid Ads
2363,2026-05-05,Pune,58,F,Paid Ads
2364,2025-06-08,Kolkata,42,M,Organic
2365,2025-02-03,Bangalore,53,M,Paid Ads
2366,2026-01-29,Bangalore,56,M,Organic
2367,2026-02-01,Hyderabad,21,M,Social Media
2368,2025-12-16,Chennai,52,M,Referral
2369,2024-09-18,Kolkata,60,M,Email
2370,2025-07-01,Delhi,24,M,Organic
2371,2024-09-19,Ahmedabad,50,M,Organic
